group_id,post_id,id_graphql,link_post,public_time_post,first_collect_time_post,lastest_collect_time_post,content_text_post,number_like_post,number_love_post,number_support_post,number_haha_post,number_wow_post,number_sorry_post,number_anger_post,number_share_post,number_cmt_post,number_old_cmt_post,number_reaction_post,place_post,hastag_post,image_link_post,image_content_post,source_crawl_post,type_source_post,user_post
170785923686792,731137387651640,ZmVlZGJhY2s6NzMxMTM3Mzg3NjUxNjQw,https://www.facebook.com/groups/170785923686792/permalink/731137387651640,2020-06-30,2020-08-03,2020-08-03,"Mỳ cay 40k ở Đầm Sen , 🙂,  Xin nhắc lại là mỳ Hàn Quốc nhé mn. Đúng là mỳ cay vl ăn xong cay cú. ,  Não lòng. , :'(",1041,4,6,984,5,175,1,10,174,174,2216,,,https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/106222693_2944261149135314_923439115551900872_n.jpg?_nc_cat=102&_nc_sid=ca434c&_nc_ohc=kN-wnhyY9CoAX_KaJjv&_nc_ht=scontent.fhan5-2.fna&oh=af498e9dfee74c6146019a66c03aa6fc&oe=5F4E3FAD,,FACEBOOK,SOCIAL_NETWORK,100006543729714
170785923686792,731788254253220,ZmVlZGJhY2s6NzMxNzg4MjU0MjUzMjIw,https://www.facebook.com/groups/170785923686792/permalink/731788254253220,2020-07-01,2020-08-03,2020-08-03,"Fan tokbokki fan phomai điểm danh ạh, 😋, 🤤",96,1,1,0,0,1,0,1,13,13,99,,,https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/105935696_274302990576822_8445480309908948549_n.jpg?_nc_cat=100&_nc_sid=ca434c&_nc_ohc=LOPDVtDtl9MAX-pzEEG&_nc_ht=scontent.fhan5-7.fna&oh=5a5031b4714de1770bc2771c41b06dee&oe=5F4ED3B0,,FACEBOOK,SOCIAL_NETWORK,100039913688846
170785923686792,396735344425181,ZmVlZGJhY2s6Mzk2NzM1MzQ0NDI1MTgx,https://www.facebook.com/groups/170785923686792/permalink/396735344425181,2019-01-30,2020-08-03,2020-08-03,,42,0,0,0,0,0,0,1,5,5,42,,,https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/51499978_2215319725191042_2523994813473226752_n.jpg?_nc_cat=110&_nc_sid=be0b5f&_nc_ohc=rIYo17-reekAX-lfVQx&_nc_ht=scontent.fhan5-2.fna&oh=1f3513ec3860972516a7884036b86b96&oe=5F4CD2FD https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/51366967_2215319731857708_7684556821738029056_n.jpg?_nc_cat=110&_nc_sid=be0b5f&_nc_ohc=W-v5n13UpzwAX8lwEyO&_nc_ht=scontent.fhan5-2.fna&oh=26d21cfe9ecefef97337f590982d8fb0&oe=5F4E1E84 https://scontent.fhan5-3.fna.fbcdn.net/v/t1.0-9/50853122_2215464621843219_7511363936269107200_n.jpg?_nc_cat=106&_nc_sid=be0b5f&_nc_ohc=fSUu1wubJOEAX_I_LGo&_nc_ht=scontent.fhan5-3.fna&oh=054f9463f4dfab446bf1b50cf772b202&oe=5F4BC0EC https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/50943403_2215467208509627_7614421049471401984_n.jpg?_nc_cat=110&_nc_sid=be0b5f&_nc_ohc=y7EYtkQc8K4AX_CiT2Z&_nc_ht=scontent.fhan5-2.fna&oh=a3b55b2b75d6ea2e57143cadc4cfb099&oe=5F4BEBE1 https://scontent.fhan5-1.fna.fbcdn.net/v/t1.0-9/50451943_2215467225176292_7224172538476101632_n.jpg?_nc_cat=109&_nc_sid=be0b5f&_nc_ohc=V-uc4qqex58AX9eqnza&_nc_ht=scontent.fhan5-1.fna&oh=e184cb395009acdb1fded420bae60174&oe=5F4CB18F,"., 1 người, ., .",FACEBOOK,SOCIAL_NETWORK,100001391095487
170785923686792,732528347512544,ZmVlZGJhY2s6NzMyNTI4MzQ3NTEyNTQ0,https://www.facebook.com/groups/170785923686792/permalink/732528347512544,2020-07-03,2020-08-03,2020-08-03,Bún thịt nướng,88,6,4,0,0,0,0,0,0,0,98,,,https://scontent.fhan5-4.fna.fbcdn.net/v/t1.0-9/105578665_4022373571112755_4608720204048279319_o.jpg?_nc_cat=104&_nc_sid=ca434c&_nc_ohc=ZcNB8VOU5VwAX8LN9MX&_nc_ht=scontent.fhan5-4.fna&oh=0b21b229ff059900bfe96db08cadbd79&oe=5F4D2BDF,,FACEBOOK,SOCIAL_NETWORK,100000204548127
170785923686792,732290900869622,ZmVlZGJhY2s6NzMyMjkwOTAwODY5NjIy,https://www.facebook.com/groups/170785923686792/permalink/732290900869622,2020-07-02,2020-08-03,2020-08-03,Ăn tạm ! Kkk,34,1,0,0,0,0,0,0,2,2,35,,,https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/106626826_3088464927856311_7585972388534365555_n.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=OYDnwOvr0nwAX9t2Bwa&_nc_ht=scontent.fhan5-7.fna&oh=9b9e802c76f29c0d98bd07092f9e24ad&oe=5F4C7AF7 https://scontent.fhan5-1.fna.fbcdn.net/v/t1.0-9/106990358_3088464984522972_8580492717597536673_n.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=RRrNsZiVscEAX-JYNRb&_nc_ht=scontent.fhan5-1.fna&oh=4eb7d4a4f97081f0970f7ca1d45711c8&oe=5F4E224E https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/106401931_3088465051189632_1637981470381677241_n.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=2LGkejQxOL0AX90I5br&_nc_ht=scontent.fhan5-7.fna&oh=2afb705f69e61dbef83f13e8135aa33f&oe=5F4D90C3 https://scontent.fhan5-3.fna.fbcdn.net/v/t1.0-9/105704440_3088465104522960_5914472682861853468_n.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=5W739k9LnI4AX9Fm66C&_nc_ht=scontent.fhan5-3.fna&oh=769c5147d80bda0f3c705799407e03c3&oe=5F4EAAAB," 1 người, món ăn, món ăn, bàn và món ăn",FACEBOOK,SOCIAL_NETWORK,100000785017593
170785923686792,731832987582080,ZmVlZGJhY2s6NzMxODMyOTg3NTgyMDgw,https://www.facebook.com/groups/170785923686792/permalink/731832987582080,2020-07-01,2020-08-03,2020-08-03,"🐷, 🐷,  MỘT NGÀY ĐƯA DẠ DÀY ĐI LOANH QUANH CẦU GIẤY CÙNG NGƯỜI ẤY , 🥰, 😋,  Chào cả nhà, nếu có ai đó không thích ăn cẩu lương nhưng vẫn muốn tham khảo vài địa chỉ ăn ngon - bổ - rẻ quanh khu Cầu Giấy thì cứ bình tĩnh đọc hết bài mình nha. , 😂, 😄,  Để ăn mừng chuỗi ngày quắn quéo vắt chân lên cổ chạy deadline tiểu luận hết môn và ôn thi đã kết thúc, hắn dẫn mình cùng hai chiếc dạ dày siêu to khổng lồ đi dạo. Với tiêu chí NGON (tất nhiên rồi, không ngon ăn làm gì???), GẦN (muốn ăn nhiều thì phải tiết kiệm thời gian đi đường, với cả chúng mình đi bus chứ hem có xe riêng , 😂, ) và RẺ (sinh viên mà, làm gì có nhiều xiền), hai đứa mình đã có một ngày cực kỳ hài lòng. ,  Mình sẽ note lại địa chỉ, giá tham khảo và vài review xinh xinh trong từng ảnh nha. Hem có kể gì cẩu lương thêm đâu , 😂,  Mọi người lập team lên kèo đi cũng hợp lý lắm á.",55,3,0,0,0,0,0,1,6,6,58,,,https://scontent.fhan5-3.fna.fbcdn.net/v/t1.0-9/80236855_1367520293440834_6183550460440991928_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=kUcso5f63vQAX-ry1N2&_nc_ht=scontent.fhan5-3.fna&oh=889e102db8f6f1b93b28f1b72126422d&oe=5F4CB919 https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/106715948_1367520370107493_3685387843741515595_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=IF0fubmlsM0AX-XuHNh&_nc_ht=scontent.fhan5-5.fna&oh=fc624410074c2657e7119006074eb040&oe=5F4D514E https://scontent.fhan5-3.fna.fbcdn.net/v/t1.0-9/104711399_1367520450107485_6228681856071770341_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=UQ1qoLdUMl4AX-ef6d_&_nc_ht=scontent.fhan5-3.fna&oh=9aef1a400d133dbc7fe7d54e7abc3795&oe=5F4BE2A8 https://scontent.fhan5-1.fna.fbcdn.net/v/t1.0-9/106036017_1367520560107474_3928817060989404490_o.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=YzyUcZ244ykAX9TPRBl&_nc_ht=scontent.fhan5-1.fna&oh=0f48c1f0f004d3c9616fa7e0a28e47b2&oe=5F4CAA54 https://scontent.fhan5-3.fna.fbcdn.net/v/t1.0-9/105510891_1367520616774135_531948998474235806_o.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=VrSF3-SV-NoAX-KVKNh&_nc_ht=scontent.fhan5-3.fna&oh=b7c3b0ccd9d0510116b0d83351a12b37&oe=5F4D68EA," hoa và món ăn, món ăn, đồ uống, thực vật và ngoài trời, đồ uống",FACEBOOK,SOCIAL_NETWORK,100005486291609
170785923686792,731531044278941,ZmVlZGJhY2s6NzMxNTMxMDQ0Mjc4OTQx,https://www.facebook.com/groups/170785923686792/permalink/731531044278941,2020-07-01,2020-08-03,2020-08-03,"Mời mọi người ăn cơm nhé.,  Ăn 1 mình nên thấy không ngon , :(,  ,  , #, nemran,  ,  , #, cari",149,7,1,3,1,2,0,0,24,24,163,,nemran cari,https://scontent.fhan5-4.fna.fbcdn.net/v/t1.0-9/105329112_2614187305512293_1601912270223649180_o.jpg?_nc_cat=104&_nc_sid=ca434c&_nc_ohc=kuS2aDdkg40AX_-j-kv&_nc_ht=scontent.fhan5-4.fna&oh=a4ef7fd13ebc19406282ab3494af3b75&oe=5F4BA2B0,,FACEBOOK,SOCIAL_NETWORK,100007631461458
170785923686792,731236764308369,ZmVlZGJhY2s6NzMxMjM2NzY0MzA4MzY5,https://www.facebook.com/groups/170785923686792/permalink/731236764308369,2020-07-01,2020-08-03,2020-08-03,"Bao giờ có tiền để được ăn "" bánh mì La cốt Te"" ha,  Nguồn : Long Xuyên,  Địa chỉ : trên hình á mấy bồ",153,5,0,46,2,0,0,2,10,10,206,,,https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/105704406_3239029796153358_7147448820235401996_n.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=rZzWiYtdSL8AX8QTYzB&_nc_oc=AQnnhvbYL2UtUTBSY4pqMk7Loce2CosHYIdhYM3A_7Hskc8k1pu-i7EwIkd2yqLJbks&_nc_ht=scontent.fhan5-6.fna&oh=8da2e50127d0ef40f7d1c6e938718e83&oe=5F4E2F5A https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/69731881_3239029876153350_5303575213877891353_n.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=M96kIFwSmn4AX9wK2EL&_nc_ht=scontent.fhan5-6.fna&oh=f6db8869ce468a7cac1c8d085ba005ef&oe=5F4E97F9 https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/105950553_3239029942820010_6560500214612685450_n.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=JD7aA6j4LhAAX_5FOCn&_nc_ht=scontent.fhan5-6.fna&oh=f96513ddba974cc63ac6574234295a0d&oe=5F4D65D5 https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/105598051_3239030009486670_3820561173914041459_o.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=vAEodx_1qR0AX-LLWAZ&_nc_ht=scontent.fhan5-6.fna&oh=195a57bbdca3d3867017f472eba50525&oe=5F4CA867," món ăn, 1 người, món ăn và trong nhà,  'Viettel 49% 9:44 Google lò bánh mì 7.7 an giang ALL MAPS IMAGES NEWS VIDEOS Lò Bánh Mi7.7 7.7 5.0 Bakery Open OVERVIEW REVIEWS PHOTOS ABOUT CALL DIRECTIONS SHARE SAVE QL91 815 Đường Hà Hoàng Phường Xuyên, Thành pho phoLong Xuyên, An Giang 90108, Vietnam DT943 LON Closes soon 10PM Opens 5AM Thu Hours services may differ Discover 尚 Updates Search 口 Collections More'",FACEBOOK,SOCIAL_NETWORK,100001391095487
170785923686792,731178914314154,ZmVlZGJhY2s6NzMxMTc4OTE0MzE0MTU0,https://www.facebook.com/groups/170785923686792/permalink/731178914314154,2020-06-30,2020-08-03,2020-08-03,"[Review cách ăn đồ hải sản tươi sống cho người lần đầu ăn],  Tanh, mặn và ngấy là cái chuyện đương nhiên khi ăn hải sản tươi sống,  Với người lần đầu ăn thì mình khuyên nên ăn loại hải sản ngâm tương hàn quốc ấy, tương sẽ át đi mùi tanh nhưng ko mất đi vị hải sản.,  Các đồ ăn kèm bắt buộc bạn phải chuẩn bị,  - Cơm: rất nhiều cơm, vì hải sản này chưa chế biến gì nhiều n mặn mặn lắm,  - Kim chi, dầu mè: muốn ăn ko bị tanh thì nhớ cho nhiều kim chi vào,  - Rong biển, vừng, ớt xanh: hải sản sống còn khá nhiều chất nhầy của thịt nên ăn cùng rong biển, vừng và ít ớt cho n bớt cảm giác ngấy đi,  Mình thì chỉ hay ăn cua, ghẹ và cá hồi ngâm tương nên chỉ show cho các bạn cách ăn các món này thôi:,  - Cua, ghẹ: ngon nhất của món này chính là gạch và thịt phần thân cua; lưu ý khi ăn đừng cố lóc thịt cua ra, nên dùng tay bóp mạnh thân cua cho ra hết thịt. Gạch cua ở trên mai thì để nguyên đấy đừng lấy ra, cho cơm lên mai luôn rồi ăn.,  Thịt cua, ghẹ thì như kiểu thạch puding ấy, ăn n mềm tan, hơi mặn, thịt ghẹ thì có mềm và ngon hơn cua nhưng cua thì lại nhiều gạch hơn,  - Cá hồi: cái này thì chả cần chỉ dẫn gì cả, cứ thế ăn thôi, cá hồi nào mà tươi ấy thì n ngon đừng hỏi, nhớ ăn miếng dày dày chút cho đã mồm,  Vị cá hồi ngọt ngọt ko tanh,  Mình là con ăn nhiều hải sản ngâm tương nhưng ko biết nhiều chỗ mua đâu, nên ai có nhu cầu thì thử tự tìm trên hội xem sao tuỳ vào ăn ở bạn thì đc hàng ngon thôi.,  Chỗ mình hay mua thì ở page WON OK KITCHEN vì hồi đầu ăn thấy trên page có feedback của Huyền My, ăn đến bh thì thành khách ruột r",57,3,1,0,0,0,0,0,4,4,61,,,https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/105942862_1394938684230383_699019161215876037_n.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=dL_zWJmcVHwAX9KDxWH&_nc_ht=scontent.fhan5-6.fna&oh=8735b8c9e7dccd9c05706f6a2478780a&oe=5F4C81F8 https://scontent.fhan5-3.fna.fbcdn.net/v/t1.0-9/106244613_1394938690897049_696354257421213403_n.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=MzhmtP35IOsAX8Ww7p3&_nc_ht=scontent.fhan5-3.fna&oh=05ee0b70551b7201a7d7ce5eebffda24&oe=5F4E4434, món ăn,FACEBOOK,SOCIAL_NETWORK,100011427935150
170785923686792,731694880929224,ZmVlZGJhY2s6NzMxNjk0ODgwOTI5MjI0,https://www.facebook.com/groups/170785923686792/permalink/731694880929224,2020-07-01,2020-08-03,2020-08-03,"-Bữa giờ nghe mọi người đồn về quán bánh mì này ngoài món bánh mì bơ thịt bò nướng ra còn có nhiều món lạ khác mà ở quận 7 chưa có. Hôm qua tới check-in thì hơi bị mê chất lượng đồ ăn ở đây luôn. Đặc biệt là món bánh mì bơ tỏi thịt bò nướng có 1 ko 2, món cà ri style Ấn độ mới lạ luôn, có thêm thức uống sâm dứa màu tím nhìn rất là sexy. Mình ko dám bàn nhiều về vị của thức ăn ở đây, ai tò mò thì tới check-in để thưởng thức hết mấy món lạ ở đây, chắn chắc sẽ bị mê hoặc liền , 😄,  - Quán decor khá xinh với lúc nào cũng dc phục vụ nhạc rất là chill, chủ quán có gu nhạc hơi bị gentlemen , 😂,  -D/C: số 1 đường số 10 phường Tân Phú quận 7, quán có trên foody với grabfood để tiện hơn cho mọi người",28,0,0,0,0,0,0,2,1,1,28,,,https://scontent.fhan5-3.fna.fbcdn.net/v/t1.0-9/106097663_2976890599092211_8950815729586908555_o.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=IN3zEDPoXiwAX-O2RFn&_nc_ht=scontent.fhan5-3.fna&oh=c7635429408e413f312c6f4ea59d614f&oe=5F4E6C5D https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/106422806_2976890949092176_8852409154228463886_o.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=a4bBs3AfT80AX92IC24&_nc_ht=scontent.fhan5-7.fna&oh=7a1056f9af6736a08032dc4db20be22a&oe=5F4D1568 https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/106051481_2976891055758832_7508654262293463085_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=eGwO4yjKLxgAX8-Fc-U&_nc_ht=scontent.fhan5-5.fna&oh=3e7842d333d54912ef6c098d6c6f05c9&oe=5F4C13C4 https://scontent.fhan5-3.fna.fbcdn.net/v/t1.0-9/105030192_2976891302425474_6866427314762574669_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=5sTgVqgBrTUAX9EkkcS&_nc_ht=scontent.fhan5-3.fna&oh=f76cb8c39d639283b349e4cf84decc80&oe=5F4E09DF https://scontent.fhan5-1.fna.fbcdn.net/v/t1.0-9/72964563_2976890882425516_1387247064933255867_o.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=hCICfi1BU2UAX-Qe1vY&_nc_ht=scontent.fhan5-1.fna&oh=392f9a0ba5cfd3be596546a014b178ec&oe=5F4E251D," bàn, món ăn và trong nhà, món ăn, món ăn, món ăn",FACEBOOK,SOCIAL_NETWORK,100003138998114
170785923686792,733185807446798,ZmVlZGJhY2s6NzMzMTg1ODA3NDQ2Nzk4,https://www.facebook.com/groups/170785923686792/permalink/733185807446798,2020-07-03,2020-08-03,2020-08-03,"Ngan cháy tỏi 51 Hàng Lược là số 2 chắc chả quán nào là số 1 Hà Nội,  Quan điểm cá nhân , :), )",209,4,0,2,3,0,0,0,17,17,218,,,https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/107510830_3098517190231821_6065225251713631558_n.jpg?_nc_cat=107&_nc_sid=ca434c&_nc_ohc=CqTg2dUEhkIAX-rdQ56&_nc_ht=scontent.fhan5-6.fna&oh=91e54ecd5304b828a41759f0d645f9ff&oe=5F4D3248,,FACEBOOK,SOCIAL_NETWORK,100002207117226
170785923686792,593737241391656,ZmVlZGJhY2s6NTkzNzM3MjQxMzkxNjU2,https://www.facebook.com/groups/170785923686792/permalink/593737241391656,2019-12-14,2020-08-03,2020-08-03,"Tôm rang thịt như thế đạt tiêu chuẩn chưa các vợ tương lai , :), )))) ,  Về sớm ăn cơm nhé",457,12,1,36,2,2,0,1,145,145,510,,,https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/76685749_2441147306124683_2225307416021434368_n.jpg?_nc_cat=101&_nc_sid=ca434c&_nc_ohc=srUp8tzpuDAAX-tKODR&_nc_oc=AQkimlnuZbcHV_PmpZ8ziQuObny0W6q7NYSF_pN7oKUOm_YXSkyOfyCUbmOckODppBo&_nc_ht=scontent.fhan5-5.fna&oh=95455e84a069a5c614f3cf6f3f80d95c&oe=5F4C5E4C,,FACEBOOK,SOCIAL_NETWORK,100006883119692
170785923686792,727760667989312,ZmVlZGJhY2s6NzI3NzYwNjY3OTg5MzEy,https://www.facebook.com/groups/170785923686792/permalink/727760667989312,2020-06-25,2020-08-03,2020-08-03,"Các bạn ơi!!! Các bạn có ăn tối hãy ủng bạn này với nhé , 😥, 😥, 😥,  Hoàn cảnh khó khăn không mua được xe đàng hoàng phải kê 1 cái bàn tạm.,  Bạn ấy từ ngoài quê Quảng Ngãi vào Nam sinh sống,  Địa chỉ: Bán nhờ lề đường, trứơc địa chỉ 17 Nguyễn Văn Nghi, Gò Vấp cách Trường ĐH Công Nghiệp Tp.HCM 2 phút đi bộ ( hướng cầu Hang),  Các bạn ghé ủng hộ hoặc chia sẻ để giúp bạn ấy với nhé,  bán từ: 18:15 đến 24:00,  Cảm ơn các bạn!,  , #, reviewgovap",706,75,35,0,0,8,0,17,44,44,824,,reviewgovap,https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/104410511_1596417607180441_1765297178792939034_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=iazs920HJAAAX9voDUg&_nc_ht=scontent.fhan5-7.fna&oh=c301a7a624749171603622585878a3c6&oe=5F4E3B9F https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/104816605_1596417667180435_5283678262973386187_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=Yg81oOUrnAIAX9a9CPm&_nc_ht=scontent.fhan5-5.fna&oh=b4106d8e724a2cfb1077ae83c34de5aa&oe=5F4D57D4 https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/105023524_1596417633847105_469912450584599083_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=0_XfvAEmoO4AX-pSA0z&_nc_ht=scontent.fhan5-6.fna&oh=ba07b20b6592316b48477a48ad0dd3b1&oe=5F4E69DB," một hoặc nhiều người, mọi người đang ngồi, giày, bàn, trong nhà và ngoài trời, .",FACEBOOK,SOCIAL_NETWORK,100004366514975
170785923686792,729325771166135,ZmVlZGJhY2s6NzI5MzI1NzcxMTY2MTM1,https://www.facebook.com/groups/170785923686792/permalink/729325771166135,2020-06-28,2020-08-03,2020-08-03,Món này là dê đốt muối. Cái nồi ấy bằng thép siêu nặng luôn mình nhìn cứ tưởng nổi đất bê thử một phát hụt hẫng nó phải tầm 10kg.,69,2,1,2,0,0,0,0,18,18,74,,,https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/105633571_2698058007074551_6299806288145596460_n.jpg?_nc_cat=101&_nc_sid=ca434c&_nc_ohc=qO1TqH9ao0kAX8Tecd7&_nc_ht=scontent.fhan5-5.fna&oh=375b0f6bc6304825ff062d986bf8a6ce&oe=5F4C006F,,FACEBOOK,SOCIAL_NETWORK,100006111337235
170785923686792,728040031294709,ZmVlZGJhY2s6NzI4MDQwMDMxMjk0NzA5,https://www.facebook.com/groups/170785923686792/permalink/728040031294709,2020-06-25,2020-08-03,2020-08-03,"Không gì là không thể cả , có cố gắng có thành công nhé chị em , 👍🏻,  tin mình đi",85,3,0,6,2,0,0,1,10,10,96,,,https://scontent.fhan5-6.fna.fbcdn.net/v/t1.0-9/104538637_267473654361455_3084166772275879347_o.jpg?_nc_cat=107&_nc_sid=ca434c&_nc_ohc=bw5gLCOe5xAAX-ZP-Jq&_nc_ht=scontent.fhan5-6.fna&oh=f161f8df348e39ab2542c9d62688a9de&oe=5F4CCCEF,,FACEBOOK,SOCIAL_NETWORK,100032964683936
170785923686792,725105834921462,ZmVlZGJhY2s6NzI1MTA1ODM0OTIxNDYy,https://www.facebook.com/groups/170785923686792/permalink/725105834921462,2020-06-21,2020-08-03,2020-08-03,"Bữa sáng ở Hà Nội ,  104 C8 tập thể Giảng Võ, Trần Huy Liệu,  Hà Nội",228,5,0,1,0,0,0,1,20,20,234,,,https://scontent.fhan5-5.fna.fbcdn.net/v/t1.0-9/104420141_3065237503559790_4784293235442809595_n.jpg?_nc_cat=108&_nc_sid=ca434c&_nc_ohc=WVw8TqJcygIAX8zwfib&_nc_ht=scontent.fhan5-5.fna&oh=98c5b58f17d6f1a643dfd87516b7c20a&oe=5F4BAA68,,FACEBOOK,SOCIAL_NETWORK,100002207117226
170785923686792,730112881087424,ZmVlZGJhY2s6NzMwMTEyODgxMDg3NDI0,https://www.facebook.com/groups/170785923686792/permalink/730112881087424,2020-06-29,2020-08-03,2020-08-03,"Dạo này t lại bị cuồng bánh bèo miền Trung ghê gớm các ông ah, 🤤, 🤤, 🤤",102,3,0,5,1,0,0,0,15,15,111,,,https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/106206576_272554614084993_9004411943820048753_o.jpg?_nc_cat=103&_nc_sid=ca434c&_nc_ohc=EgwZ1sqamOgAX8idB39&_nc_ht=scontent.fhan5-7.fna&oh=3fb3afda0e6306799ff9ef33ff25d9f4&oe=5F4EEF33,,FACEBOOK,SOCIAL_NETWORK,100039913688846
170785923686792,726125874819458,ZmVlZGJhY2s6NzI2MTI1ODc0ODE5NDU4,https://www.facebook.com/groups/170785923686792/permalink/726125874819458,2020-06-22,2020-08-03,2020-08-03,"Những bạn ở thành phố, làm sao biết được món này ngon đến tầm nào , =), ),  Nhìn kinh vậy thôi nhưng là thực phẩm cao cấp.",67,1,1,2,0,1,1,0,11,11,73,,,https://scontent.fhan5-2.fna.fbcdn.net/v/t1.0-9/103813651_963776554044126_1355225332683099541_n.jpg?_nc_cat=102&_nc_sid=ca434c&_nc_ohc=ey4LndFFL3wAX_3EhO5&_nc_ht=scontent.fhan5-2.fna&oh=de815254118580ecffa1150305e315df&oe=5F4F2BB4,,FACEBOOK,SOCIAL_NETWORK,100012353705916
170785923686792,725510758214303,ZmVlZGJhY2s6NzI1NTEwNzU4MjE0MzAz,https://www.facebook.com/groups/170785923686792/permalink/725510758214303,2020-06-22,2020-08-03,2020-08-03,Có ai mê Bún đậu gióng tui không ?  dơ tay ? Món ăn kiêng k sợ béo của tôi,316,22,4,3,1,2,0,3,118,118,348,,,https://scontent.fhan5-7.fna.fbcdn.net/v/t1.0-9/104159862_677185772830420_3656857597292204867_o.jpg?_nc_cat=100&_nc_sid=ca434c&_nc_ohc=aekq4roGkSwAX_1nwjq&_nc_ht=scontent.fhan5-7.fna&oh=3d337b33c8d51e52c696dfaf45a92bb8&oe=5F4D6D5C,,FACEBOOK,SOCIAL_NETWORK,100016170096495
170785923686792,727106284721417,ZmVlZGJhY2s6NzI3MTA2Mjg0NzIxNDE3,https://www.facebook.com/groups/170785923686792/permalink/727106284721417,2020-06-24,2020-08-03,2020-08-03,"Hẹn thằng em 3 ngày mới đi ăn được bát phở, đói gần chết.,  Công nhận bát phở đầy đặn, nhưng tổng quan thì lại không ngon.,  Không biết hệ thống phở , #, LQS,  trừ những quán lớn có nhân viên mặc đồng phục thì những hàng nhỏ có phải xịn ko nhỉ???,  , #, monkey_review",35,0,0,0,0,0,0,0,10,10,35,,LQS monkey_review,https://scontent.fhan5-1.fna.fbcdn.net/v/t1.0-9/104808116_574660700143974_5891842979362942274_o.jpg?_nc_cat=109&_nc_sid=ca434c&_nc_ohc=nsrr-aNnchUAX-hKkFa&_nc_ht=scontent.fhan5-1.fna&oh=53ca534ec8951fc96f1d3948ae0eae1d&oe=5F4E2755,,FACEBOOK,SOCIAL_NETWORK,100028001472331
170785923686792,725311921567520,ZmVlZGJhY2s6NzI1MzExOTIxNTY3NTIw,https://www.facebook.com/groups/170785923686792/permalink/725311921567520,2020-06-21,2020-08-03,2020-08-03,"Co ai gióng minh k ! lòng non hấp chấm mắm tôm càng cay cang ngon , 😋",130,5,3,1,0,1,0,1,19,19,140,,,https://scontent.fhan5-4.fna.fbcdn.net/v/t1.0-9/83681358_676995716182759_8617565866663390348_o.jpg?_nc_cat=104&_nc_sid=ca434c&_nc_ohc=_xRBfy1NqnEAX9MP4gF&_nc_ht=scontent.fhan5-4.fna&oh=cc7dbbba0f330e74a19a11926616b6b2&oe=5F4D626E,,FACEBOOK,SOCIAL_NETWORK,100016170096495
